"Stop name","City"
"Ursus-Ratusz","Warszawa"
"Ursus-Sanktuarium","Warszawa"
"Ursynów Płd.","Warszawa"
"Ursynów Płn.","Warszawa"
"Ursynów Zach.","Warszawa"
"Urząd Gminy","Izabelin"
"Urząd Gminy","Nadarzyn"
"Urząd Gminy","Nieporęt"
"Urząd Gminy","Prażmów"
"Urząd Gminy","Wieliszew"
"Urząd Gminy","Wiązowna"
"Urząd Miasta","Karczew"
"Urząd Miasta","Legionowo"
"Urząd Miasta","Nowy Dwór Maz."
"Urząd Miasta","Piaseczno"
"Urząd Miasta","Ząbki"
"Urząd Miasta","Zielonka"
"Urząd Skarbowy","Otwock"
"Urząd Skarbowy","Pruszków"
"Urząd Statystyczny","Warszawa"
"Urzut","Urzut"
"Usc","Pruszków"
"Utrata","Warszawa"
"Utrata-Urząd Celny","Warszawa"
"Uwieliny-Szkoła","Uwieliny"
"Vivaldiego","Klaudyn"
"Vogla","Warszawa"
"Vogla-Morysin","Warszawa"
"Waflowa","Warszawa"
"Wagonownia","Warszawa"
"Walecznych","Warszawa"
"Walerego Sławka","Warszawa"
"Walewska","Warszawa"
"Walewskiej","Marki"
"Wał Gocławski","Warszawa"
"Wał Miedzeszyński","Warszawa"
"Wałbrzyska-Cmentarz","Warszawa"
"Wałowicka","Warszawa"
"Wałuszewska","Warszawa"
"Waniliowa","Piaseczno"
"Wapowskiego","Warszawa"
"Warchałowskiego","Warszawa"
"Warecka","Czersk"
"Warneńska","Warszawa"
"Warszawa Al.Jerozolimskie","Warszawa"
"Warszawa Anin","Warszawa"
"Warszawa Centralna","Warszawa"
"Warszawa Choszczówka","Warszawa"
"Warszawa Dawidy","Warszawa"
"Warszawa Falenica","Warszawa"
"Warszawa Gdańska","Warszawa"
"Warszawa Gocławek","Warszawa"
"Warszawa Gołąbki","Warszawa"
"Warszawa Jeziorki","Warszawa"
"Warszawa Koło","Warszawa"
"Warszawa Lotnisko Chopina","Warszawa"
"Warszawa Miedzeszyn","Warszawa"
"Warszawa Międzylesie","Warszawa"
"Warszawa Młynów","Warszawa"
"Warszawa Mokry Ług","Warszawa"
"Warszawa Ochota","Warszawa"
"Warszawa Ochota WKD","Warszawa"
"Warszawa Okęcie","Warszawa"
"Warszawa Olszynka Grochowska","Warszawa"
"Warszawa Płudy","Warszawa"
"Warszawa Powiśle","Warszawa"
"Warszawa Praga","Warszawa"
"Warszawa Radość","Warszawa"
"Warszawa Rakowiec","Warszawa"
"Warszawa Raków","Warszawa"
"Warszawa Reduta Ordona","Warszawa"
"Warszawa Rembertów","Warszawa"
"Warszawa Salomea","Warszawa"
"Warszawa Służewiec","Warszawa"
"Warszawa Stadion","Warszawa"
"Warszawa Śródmieście","Warszawa"
"Warszawa Śródmieście WKD","Warszawa"
"Warszawa Toruńska","Warszawa"
"Warszawa Ursus","Warszawa"
"Warszawa Ursus Płn.","Warszawa"
"Warszawa Ursus-Niedźwiadek","Warszawa"
"Warszawa Wawer","Warszawa"
"Warszawa Wesoła","Warszawa"
"Warszawa Wileńska","Warszawa"
"Warszawa Włochy","Warszawa"
"Warszawa Wola","Warszawa"
"Warszawa Wola Grzybowska","Warszawa"
"Warszawa Wschodnia","Warszawa"
"Warszawa Zachodnia","Warszawa"
"Warszawa Zachodnia","Peron 8"
"Warszawa Zachodnia WKD","Warszawa"
"Warszawa Zacisze-Wilno","Warszawa"
"Warszawa ZOO","Warszawa"
"Warszawa Żerań","Warszawa"
"Warszawa Żwirki I Wigury","Warszawa"
"Warszawska","Warszawa"
"Warszawska","Bielawa"
"Warszawska","Konik Stary"
"Warszawska","Leszno"
"Warszawska","Michałów-Reginów"
"Warszawska","Nadarzyn"
"Warszawska","Olszewnica Stara"
"Warszawska","Ząbki"
"Warszawska","Zielonki-Wieś"
"Warsztatowa","Otwock"
"Wartka","Warszawa"
"Waryńskiego","Wołomin"
"Waryńskiego","Zielonka"
"Warzelnicza","Warszawa"
"Wasilkowska","Warszawa"
"WAT","Warszawa"
"Wawelska","Warszawa"
"Wawer-Ratusz","Warszawa"
"Wawerska","Warszawa"
"Wawrzyszewska","Warszawa"
"Wąska","Józefów"
"Wąwozowa","Warszawa"
"Wczasowa","Białobrzegi"
"Wczasowa","Konstancin-Jeziorna"
"WDW Rynia","Rynia"
"Wenecka","Marki"
"Wenus","Julianów"
"Wersalska","Warszawa"
"Wesoła","Stefanowo"
"Wesoła-Ratusz","Warszawa"
"Weteranów","Łomianki"
"Wędkarska","Dziekanów Polski"
"Węzeł Nadarzyn","Nadarzyn"
"Wiatraczna","Warszawa"
"Wiązana","Warszawa"
"Wichrowa","Jesówka"
"Widawska","Warszawa"
"Widokowa","Warszawa"
"Wiechy","Okrzeszyn"
"Wiedeńska","Warszawa"
"Wiejca I","Wiejca"
"Wiejca II","Wiejca"
"Wiejca III","Wiejca"
"Wiejska","Warszawa"
"Wiejska","Marki"
"Wiejska","Wołomin"
"Wiekowej Sosny","Zalesie Górne"
"Wielicka","Warszawa"
"Wieliszew","Wieliszew"
"Wieliszew-Plaża","Wieliszew"
"Wielkiego Dębu","Warszawa"
"Wielowiejska","Warszawa"
"Wierna","Warszawa"
"Wiertnicza","Warszawa"
"Wieruchowska","Stare Babice"
"Wieruchów","Wieruchów"
"Wierzbin","Wierzbin"
"Wierzbowa","Baszkówka"
"Wierzbowa","Hipolitów"
"Wierzbowa","Lipowo"
"Wierzbowa","Mościska"
"Wierzbowa","Radzymin"
"Wierzchowskiego","Warszawa"
"Wiesiołka","Warszawa"
"Wilanowska","Józefosław"
"Wilanów","Warszawa"
"Wilanówka","Okrzeszyn"
"Wilcza Góra","Wilcza Góra"
"Wilkowa Wieś I","Wilkowa Wieś"
"Wilkowa Wieś II","Wilkowa Wieś"
"Wilkowiecka","Warszawa"
"Willowa","Duczki"
"Willowa","Nowy Podolszyn"
"Willowa","Wieliszew"
"Wilsona","Sulejówek"
"Wincentów I","Wincentów"
"Wincentów II","Wincentów"
"Winnica","Warszawa"
"Winogronowa","Rozalin"
"Wiolinowa","Warszawa"
"Wiosenna","Warszawa"
"Wiosenna","Łomianki"
"Wiosenna","Zaborów"
"Wirażowa","Warszawa"
"Wirażowa","Wólka Radzymińska"
"Wiślana","Łomianki"
"Wiślana","Podłęcze"
"Wiślicka","Warszawa"
"Wiśniowa","Warszawa"
"Wiśniowa","Stanisławów Drugi"
"Wiśniowa","Wieliszew"
"Wiśniowa Góra","Warszawa"
"Witebska","Warszawa"
"Witolin","Warszawa"
"Witwickiego","Konstancin-Jeziorna"
"WKD Opacz","Opacz-Kolonia"
"WKD Raków","Warszawa"
"Władysława Hermana","Warszawa"
"Władysławów","Władysławów"
"Włochy-Ratusz","Warszawa"
"Włościańska","Warszawa"
"Wodniaków","Warszawa"
"Wodociąg Płn.","Wieliszew"
"Wojciechowskiego","Warszawa"
"Wojcieszyn","Wojcieszyn"
"Wojcieszyn-Arimr","Wojcieszyn"
"Wojcieszyn-Górki","Wojcieszyn"
"Wojewódzka","Złotokłos"
"Wojnicka","Warszawa"
"Wojska Polskiego","Piaseczno"
"Wojska Polskiego-Wiadukt","Nieporęt"
"Wojsławicka","Warszawa"
"Wola Grzybowska","Warszawa"
"Wola Karczewska","Wola Karczewska"
"Wola Krakowiańska","Wola Krakowiańska"
"Wola Mrokowska","Wola Mrokowska"
"Wola-Ratusz","Warszawa"
"Wolica","Wolica"
"Wolica","Stare Załubice"
"Wolica K.Płochocina","Wolica K. Płochocina"
"Wolności","Ząbki"
"Wolności","Zielonka"
"Wolska","Michałów-Reginów"
"Wolska","Płochocin"
"Wolska I","Wola Aleksandra"
"Wolska II","Wola Aleksandra"
"Wolska III","Stanisławów Drugi"
"Wołodyjowskiego","Stare Babice"
"Wołomin","Wołomin"
"Wołomin Słoneczna","Wołomin"
"Wołomińska","Warszawa"
"Wołoska","Warszawa"
"Wołoska-Szpital","Warszawa"
"Woronicza","Warszawa"
"Wólczyńska","Warszawa"
"Wólczyńska","Mariew"
"Wólczyńska-Bocznica","Warszawa"
"Wólka","Wólka"
"Wólka Dworska","Wólka Dworska"
"Wólka Dworska-Wisła","Wólka Dworska"
"Wólka Kosowska","Wólka Kosowska"
"Wólka Mlądzka","Otwock"
"Wólka Pęcherska","Jazgarzew"
"Wólka Węglowa","Warszawa"
"Wólka Załęska","Wólka Dworska"
"Wrocławska","Warszawa"
"Wronia","Warszawa"
"Wróbla","Warszawa"
"Wróblewskiego","Radzymin"
"Wrzeciono","Warszawa"
"Wrzosowa","Koczargi Stare"
"Wrzosowa","Michałów-Reginów"
"Wrzosowa","Nadma"
"Wspólna","Warszawa"
"Wspólna","Warszawa"
"Wspólna","Czaplin"
"Wspólna","Duchnów"
"Wspólna","Marki"
"Wspólna","Stefanowo"
"Wspólna Droga","Warszawa"
"Współczesna","Warszawa"
"Wybrzeże Helskie","Warszawa"
"Wybrzeże Szczecińskie","Warszawa"
"Wyczółki","Warszawa"
"Wyględy","Wyględy"
"Wygoda","Wólka Kosowska"
"Wynalazek","Warszawa"
"Wypoczynkowa","Dąbrowa Chotomowska"
"Wysockiego","Karczew"
"Wyspiańskiego","Sulejówek"
"Wyspiańskiego","Ząbki"
"Wyszkowska","Warszawa"
"Wyszogrodzka","Warszawa"
"Wyszyńskiego","Góra Kalwaria"
"Wyszyńskiego","Józefów"
"Wyszyńskiego","Otwock"
"Wyścigi","Warszawa"
"XXI Wieku","Józefosław"
"Zabłudowska","Warszawa"
"Zaborów-Szkoła","Zaborów"
"Zaborówek-Osiedle","Zaborówek"
"Zaborówek-Wieś","Zaborówek"
"Zabraniecka","Warszawa"
"Zabraniecka-Bocznica","Warszawa"
"Zabraniecka-Magazyny","Warszawa"
"Zachęta","Warszawa"
"Zachodnia","Łomianki"
"Zachodnia","Piaseczno"
"Zacisze","Warszawa"
"Zadębie","Zadębie"
"Zagłoby","Warszawa"
"Zagłoby","Izabelin"
"Zagościniec","Duczki"
"Zagościniec-Szkoła","Zagościniec"
"Zagórzańska","Warszawa"
"Zagórze-Sanatorium","Zagórze"
"Zajezdnia Kleszczowa","Warszawa"
"Zajezdnia Ostrobramska","Warszawa"
"Zajezdnia Praga","Warszawa"
"Zajezdnia Redutowa","Warszawa"
"Zajezdnia Stalowa","Warszawa"
"Zajezdnia Ursus Płn.","Warszawa"
"Zajezdnia Wola","Warszawa"
"Zajezdnia Woronicza","Warszawa"
"Zajezdnia Żoliborz","Warszawa"
"Zajęcza","Warszawa"
"Zakamarek","Warszawa"
"Zakłady Zbożowe","Warszawa"
"Zakrętowa","Warszawa"
"Zakrzewska","Warszawa"
"Zalasek","Kobyłka"
"Zalesie","Wierzbin"
"Zalesie Dolne","Piaseczno"
"Zalesie Górne","Zalesie Górne"
"Zalesinek","Piaseczno"
"Zaleśna","Kamionka"
"Załubice-Poczta","Stare Załubice"
"Załubice-Szkoła","Stare Załubice"
"Załuskiego-Szkoła","Kobyłka"
"Zamenhofa","Warszawa"
"Zamienie","Zamienie"
"Zamieniecka","Warszawa"
"Zaolziańska","Warszawa"
"Zaplecze","Warszawa"
"Zapustna","Warszawa"
"Zaruby","Warszawa"
"Zaruskiego","Warszawa"
"Zasadowa","Warszawa"
"Zasobna","Warszawa"
"Zaściankowa","Warszawa"
"Zaułek","Warszawa"
"Zawady","Warszawa"
"Zawadzka","Złotokłos"
"Zawodowa","Warszawa"
"Zawodzie","Warszawa"
"Ząbki","Ząbki"
"Ząbkowska","Warszawa"
"Ząbkowska","Marki"
"Zbaraska","Warszawa"
"Zbójna Góra","Warszawa"
"Zbójnogórska","Warszawa"
"Zbyszka Z Bogdańca","Warszawa"
"Zdobywców Kosmosu","Nowy Dwór Maz."
"Zdziarska","Warszawa"
"Zdziarska-Kanał","Warszawa"
"Zegarynki","Warszawa"
"Zegrze Płd.","Zegrze Płd."
"Zegrzyńska","Legionowo"
"Zegrzyńska","Stare Załubice"
"Zegrzyńska-IMGW","Legionowo"
"Zerzeń","Warszawa"
"ZGK","Konstancin-Jeziorna"
"Zgoda","Piaseczno"
"Zgorzała","Zgorzała"
"Zieleniecka","Ząbki"
"Zielona","Warszawa"
"Zielona","Gołków"
"Zielona","Piaseczno"
"Zielona","Władysławów"
"Zielonej Gęsi","Warszawa"
"Zielonka","Zielonka"
"Zielonka Bankowa","Zielonka"
"Zielonki","Zielonki"
"Zielonki-Wieś","Zielonki-Wieś"
"Zimorodka","Jastrzębie"
"Złota","Wągrodno"
"Złotej Jesieni","Warszawa"
"Złotokłos","Złotokłos"
"Znana","Warszawa"
"ZOO","Warszawa"
"Zorzy","Klaudyn"
"Zus","Wołomin"
"Zwoleńska","Warszawa"
"Zwycięzców","Warszawa"
"Zygmunta","Otwock"
"Zyndrama Z Maszkowic","Warszawa"
"Źródlana","Święcice"
"Żabieniec","Żabieniec"
"Żanęcin","Żanęcin"
"Żerań FSO","Warszawa"
"Żerań Wschodni","Warszawa"
"Żeromskiego","Warszawa"
"Żołnierska","Warszawa"
"Żołny","Warszawa"
"Żonkilowa","Warszawa"
"Żółkiewskiego","Warszawa"
"Żubrowa-UKSW","Warszawa"
"Żupnicza","Warszawa"
"Żuromińska","Warszawa"
"Żwirowa","Bobrowiec"
"Żwirowa","Cieciszew"
"Żwirowa","Puchały"
"Żymirskiego-Przychodnia","Kobyłka"
"Żyrardowska","Warszawa"
"Żytnia","Warszawa"
"Żywiecka","Warszawa"
"Żyzna","Kaputy"
"9 Maja","Wrocław"
"Adamczewskich","Wrocław"
"Adamieckiego","Wrocław"
"Aleja Pracy","Wrocław"
"Aleja Wędrowców","Wrocław"
"Al. Piastów","Wrocław"
"Arabska","Wrocław"
"Arena","Wrocław"
"Arkady (Capitol)","Wrocław"
"Armii Krajowej","Wrocław"
"Auchan","Wrocław"
"Autostrada","Wrocław"
"Azaliowa","Wrocław"
"Bacciarellego","Wrocław"
"Bagatela","Wrocław"
"Bajana","Wrocław"
"BAJANA - pętla","Wrocław"
"Bałtycka","Wrocław"
"BARDZKA","Wrocław"
"BARDZKA (Cmentarz)","Wrocław"
"BARTOSZOWICE","Wrocław"
"Bąków","Wrocław"
"Berenta","Wrocław"
"Bezpieczna","Wrocław"
"Białych Goździków","Wrocław"
"BIELANY WROCŁAWSKIE","Wrocław"
"Bielany - Kościół","Wrocław"
"Bielany - Kwiatowa","Wrocław"
"Bielany - MAKRO","Wrocław"
"Bielany - PKP","Wrocław"
"Bielany - PKS","Wrocław"
"Bielany - skrzyżowanie","Wrocław"
"Bielawa","Wrocław"
"BIEŃKOWICE","Wrocław"
"Bierdzany","Wrocław"
"Bierutowska","Wrocław"
"Bierutowska 75","Wrocław"
"BIERUTOWSKA (Ośrodek zdrowia)","Wrocław"
"Bierutowska - wiadukt","Wrocław"
"Bierzyce","Wrocław"
"Bierzyce - wieś","Wrocław"
"Biestrzyków - skrzyżowanie","Wrocław"
"Biskupice Podgórne Dong Seo/Dong Yang","Wrocław"
"Biskupice Podgórne LG Chem","Wrocław"
"Biskupice Podgórne LG Display","Wrocław"
"Biskupice Podgórne LG Electronics","Wrocław"
"Biskupice Podgórne LG Innotek","Wrocław"
"BISKUPIN","Wrocław"
"BLACHARSKA","Wrocław"
"BLIZANOWICE","Wrocław"
"Blizanowicka","Wrocław"
"Bociania","Wrocław"
"Bogusławice","Wrocław"
"Bojanowska","Wrocław"
"Borowa - skrz.","Wrocław"
"Borowa - skrzyżowanie","Wrocław"
"Borowa - stacja kolejowa","Wrocław"
"Borowa - Stacja PKP","Wrocław"
"Borowa - szkoła","Wrocław"
"Borowska","Wrocław"
"Borowska","Wrocław"
"Braterska","Wrocław"
"Brochowska","Wrocław"
"BROCHÓW","Wrocław"
"BROCHÓW (Stacja kolejowa)","Wrocław"
"Brodnicka","Wrocław"
"Brodzka","Wrocław"
"Brodzka - łącznik","Wrocław"
"Broniewskiego","Wrocław"
"Brücknera","Wrocław"
"Brzezia Łąka-skrzy.Orzechowa","Wrocław"
"Brzezia Łąka-skrzy.Sportowa","Wrocław"
"Brzezia Łąka Główna","Wrocław"
"Brzezia Łąka Główna pętla","Wrocław"
"Brzezia Łąka - cmentarz","Wrocław"
"Brzezia Łąka - Główna","Wrocław"
"Brzezia Łąka - Lipowa","Wrocław"
"Brzezia Łąka - skrzy. Główna","Wrocław"
"Brzezia Łąka - Wrocławska","Wrocław"
"Brzezina","Wrocław"
"BRZEZINA (pętla)","Wrocław"
"Brzezina - Chrobrego","Wrocław"
"Brzezina - Kościół","Wrocław"
"Brzezina - Osiedle","Wrocław"
"BRZEZINA - pętla","Wrocław"
"Brzezinka Średzka","Wrocław"
"Brzezinka Średzka - Główna","Wrocław"
"Brzezińska","Wrocław"
"Budziwojowice","Wrocław"
"Buforowa","Wrocław"
"Bujwida","Wrocław"
"Bukowina","Wrocław"
"Bukowina - skrzy.","Wrocław"
"Bukowina - skrzyżowanie","Wrocław"
"Bukowskiego","Wrocław"
"Byków","Wrocław"
"Byków - Bar","Wrocław"
"Byków - Jaśminowa","Wrocław"
"Byków - Lange","Wrocław"
"Byków - Ogrodowa","Wrocław"
"Bystrzycka","Wrocław"
"Bzowa","Wrocław"
"Ceglana","Wrocław"
"Centralna","Wrocław"
"Centrostal","Wrocław"
"CENTRUM HURTU UL. GIEŁDOWA","Wrocław"
"Centrum Zarządzania Kryzysowego","Wrocław"
"Cesarzowice skrz.","Wrocław"
"Chełmońskiego","Wrocław"
"Chińska","Wrocław"
"Chłodna","Wrocław"
"Chłopska","Wrocław"
"Chociebuska","Wrocław"
"Chopina","Wrocław"
"Chwałkowska","Wrocław"
"C.H. Korona","Wrocław"
"Ciechocińska","Wrocław"
"Cynamonowa","Wrocław"
"Czajkowskiego","Wrocław"
"Damrota","Wrocław"
"Daszyńskiego","Wrocław"
"Dawida","Wrocław"
"Dąbrowica","Wrocław"
"DH Astra","Wrocław"
"Długa","Wrocław"
"DŁUGA (Politechnika)","Wrocław"
"Długołęka-Broniewskiego (na wys. nr 11)","Wrocław"
"Długołęka-Parkowa skrzy. Konopnicka","Wrocław"
"Długołęka Nowy Urząd","Wrocław"
"Długołęka Urząd Gminy","Wrocław"
"Długołęka - Kasztanowa","Wrocław"
"Długołęka - Kościół","Wrocław"
"Długołęka - Nowy Urząd","Wrocław"
"Długołęka - Parkowa/skrzy.","Wrocław"
"Długołęka - Robotnicza","Wrocław"
"Długołęka - SELGROS","Wrocław"
"Długołęka - SELGROS pętla","Wrocław"
"Długołęka - skrzyżowanie","Wrocław"
"Długołęka - Volvo","Wrocław"
"Długołęka - Wiejska","Wrocław"
"Długołęka - Wrocławska","Wrocław"
"Długosza","Wrocław"
"Dmowskiego","Wrocław"
"Dobroszów","Wrocław"
"Dobroszów Oleśnicki","Wrocław"
"Dobroszycka","Wrocław"
"Dokerska","Wrocław"
"Dolmed","Wrocław"
"Dolnobrzeska","Wrocław"
"Dolnośląska Szkoła Wyższa","Wrocław"
"DOMASZCZYN","Wrocław"
"Domaszczyn Kościół","Wrocław"
"Domaszczyn Stawowa","Wrocław"
"Domaszczyn -Trzebnicka","Wrocław"
"Domaszczyn Wrocławska sklep","Wrocław"
"Domaszczyn Wrocławska Skrzyżowanie","Wrocław"
"Domaszczyn - Dębowa","Wrocław"
"Domaszczyn - sklep","Wrocław"
"Domaszczyn - skrzy.","Wrocław"
"Domaszczyn - skrzyżowanie","Wrocław"
"Domaszczyn - Trzebnicka","Wrocław"
"Drukarska","Wrocław"
"Drzewieckiego","Wrocław"
"Dubois","Wrocław"
"Durok-skrzy.","Wrocław"
"DWORCOWA","Wrocław"
"Dworska","Wrocław"
"DWORZEC AUTOBUSOWY","Wrocław"
"DWORZEC GŁ. PKP","Wrocław"
"DWORZEC NADODRZE","Wrocław"
"DW. ŚWIEBODZKI","Wrocław"
"Dyrekcyjna","Wrocław"
"Działdowska","Wrocław"
"Dzielna","Wrocław"
"EPI","Wrocław"
"Eureka","Wrocław"
"Fadroma","Wrocław"
"FAT","Wrocław"
"Fieldorfa","Wrocław"
"Fieldorfa (Szpital)","Wrocław"
"Fiołkowa","Wrocław"
"Forum Muzyki","Wrocław"
"GAJ","Wrocław"
"GAJ","Wrocław"
"Gajowa","Wrocław"
"Gajowa (Dawida)","Wrocław"
"Gajowicka","Wrocław"
"Gajowicka (Gimnazjum nr 23)","Wrocław"
"GAJ - pętla","Wrocław"
"GALERIA DOMINIKAŃSKA","Wrocław"
"Gałczyńskiego","Wrocław"
"Gałowska","Wrocław"
"GAŁÓW","Wrocław"
"GAŁÓW (pętla)","Wrocław"
"Gałów - ferma","Wrocław"
"Gałów - PGR","Wrocław"
"Gałów - Przedszkole","Wrocław"
"Gazowa","Wrocław"
"Gądowianka","Wrocław"
"Gąsiorowskiego","Wrocław"
"Gęsia","Wrocław"
"Gimnazjum nr 23","Wrocław"
"Glinianki","Wrocław"
"Głogowska","Wrocław"
"Główna","Wrocław"
"Głubczycka","Wrocław"
"Godebskiego","Wrocław"
"Godzieszowa","Wrocław"
"Godzieszowa (na wys. nr 8)","Wrocław"
"Godzieszowa - stajnia","Wrocław"
"Godzieszowa - transformator","Wrocław"
"Gorlicka","Wrocław"
"Gospodarska","Wrocław"
"Góra Kapliczna","Wrocław"
"Górnickiego","Wrocław"
"Górnicza","Wrocław"
"GRABISZYNEK","Wrocław"
"Grabiszyńska","Wrocław"
"GRABISZYŃSKA (Cmentarz)","Wrocław"
"GRABISZYŃSKA (Cmentarz II)","Wrocław"
"Grabowa","Wrocław"
"Graniczna","Wrocław"
"Graniczna (Strachowicka)","Wrocław"
"Grawerska","Wrocław"
"Groblice II-Kotowicka","Wrocław"
"Groblice - Kolejowa","Wrocław"
"Grochowa","Wrocław"
"Gromadzka","Wrocław"
"Grudziądzka","Wrocław"
"Grunwaldzka","Wrocław"
"Grzybowa","Wrocław"
"Gwiaździsta","Wrocław"
"Hala Orbita","Wrocław"
"Hala Stulecia","Wrocław"
"Hala Targowa","Wrocław"
"HALLERA","Wrocław"
"Hartmana","Wrocław"
"Hermanowska","Wrocław"
"Hippiczna","Wrocław"
"Hotel Wrocław","Wrocław"
"Hubska","Wrocław"
"Hubska (Dawida)","Wrocław"
"Husarska","Wrocław"
"Hutmen","Wrocław"
"Hutnicza","Wrocław"
"Hynka","Wrocław"
"Ibn Siny Avicenny","Wrocław"
"Inflancka","Wrocław"
"Inowrocławska","Wrocław"
"Inżynierska","Wrocław"
"Irysowa","Wrocław"
"Iwiny (Rondo)","Wrocław"
"Iwiny - Brochowska","Wrocław"
"Iwiny - Kolejowa","Wrocław"
"IWINY - pętla","Wrocław"
"Iwiny - Polna","Wrocław"
"Iwiny - Słoneczna","Wrocław"
"Jabłeczna","Wrocław"
"Jagodno","Wrocław"
"JAKSONOWICE","Wrocław"
"Jaksonowice (na wys. bud 27)","Wrocław"
"Jaksonowice - skrzy.","Wrocław"
"Janówek","Wrocław"
"JANÓWEK (WOŚ)","Wrocław"
"Januszkowice","Wrocław"
"Januszkowice - skrzy. Kępa","Wrocław"
"Januszkowice - Wierzbowa","Wrocław"
"Januszkowice - Wrocławska","Wrocław"
"Jarnołtowska","Wrocław"
"JARNOŁTÓW","Wrocław"
"Jarocińska","Wrocław"
"Jarzębinowa","Wrocław"
"Jastrzębia","Wrocław"
"Jaszkotle","Wrocław"
"Jaworowa","Wrocław"
"Jedności Narodowej","Wrocław"
"Jeleniogórska","Wrocław"
"Jerzmanowo","Wrocław"
"Jerzmanowo (Cmentarz)","Wrocław"
"JERZMANOWO (Cmentarz I)","Wrocław"
"JERZMANOWO (Cmentarz II)","Wrocław"
"JERZMANOWO (Pętla)","Wrocław"
"Jerzmanowska","Wrocław"
"JERZMANOWSKA (Pętla)","Wrocław"
"Jędrzejowska","Wrocław"
"Joannitów","Wrocław"
"Jordanowska","Wrocław"
"Jutrosińska","Wrocław"
"Jutrzenki","Wrocław"
"Kaczorowskiego","Wrocław"
"Kadłubka","Wrocław"
"Kajdasza","Wrocław"
"Kamienna","Wrocław"
"Kamiennogórska","Wrocław"
"Kamieńskiego","Wrocław"
"KAMIEŃSKIEGO (Pętla)","Wrocław"
"Kamieńskiego szpital","Wrocław"
"Kamień Brylantowa","Wrocław"
"Kamień Diamentowa","Wrocław"
"Kamień I","Wrocław"
"Kamień II","Wrocław"
"Kamień Jantarowa","Wrocław"
"Kamień - Bursztynowa","Wrocław"
"Kamień - skrzy.","Wrocław"
"Karłowicza","Wrocław"
"Karwińska","Wrocław"
"Kasprowicza","Wrocław"
"Katedra","Wrocław"
"Kątna","Wrocław"
"Kątowa","Wrocław"
"Kąty Wilczyckie","Wrocław"
"Kępa","Wrocław"
"Kępa - skrzy.","Wrocław"
"Kępa - Skrzyżowanie","Wrocław"
"Kępińska","Wrocław"
"Kętrzyńska","Wrocław"
"Kiełczowska","Wrocław"
"Kiełczowska (LZN)","Wrocław"
"KIEŁCZOWSKA (LZN)","Wrocław"
"Kiełczowska (cmentarz)","Wrocław"
"KIEŁCZÓW","Wrocław"
"Kiełczówek","Wrocław"
"Kiełczówek - pętla","Wrocław"
"Kiełczów Południowa","Wrocław"
"Kiełczów Wschodnia","Wrocław"
"Kiełczów - Biedronka","Wrocław"
"Kiełczów - Boczna","Wrocław"
"Kiełczów - Brzozowa","Wrocław"
"Kiełczów - cmentarz","Wrocław"
"Kiełczów - Lipowa","Wrocław"
"Kiełczów - Ładna","Wrocław"
"Kiełczów - Mleczna","Wrocław"
"Kiełczów - osiedle","Wrocław"
"Kiełczów - pętla/Wrocławska","Wrocław"
"Kiełczów - pętla (Plac Jana Pawła)","Wrocław"
"Kiełczów - Rzeczna","Wrocław"
"Kiełczów - Sielska Dolina","Wrocław"
"Kiełczów - Sielska Zagroda","Wrocław"
"Kiełczów - Sosnowa","Wrocław"
"Kiełczów - WODROL","Wrocław"
"Kiełczów - Wrocławska","Wrocław"
"Kiełczów - Zgodna","Wrocław"
"KLECINA","Wrocław"
"KLECINA (Stacja kolejowa)","Wrocław"
"Kleczkowska","Wrocław"
"Klimasa","Wrocław"
"Kliniki","Wrocław"
"KŁOKOCZYCE","Wrocław"
"Kmieca","Wrocław"
"KMINKOWA","Wrocław"
"Kobierzycka","Wrocław"
"Kochanowskiego","Wrocław"
"KOLBUSZOWSKA (Stadion)","Wrocław"
"Kolejowa","Wrocław"
"Kolista","Wrocław"
"Kolista","Wrocław"
"Kolonia Kiełczów","Wrocław"
"Kołobrzeska","Wrocław"
"Komandorska","Wrocław"
"Kominiarska","Wrocław"
"Kominiarska-plac sportowy","Wrocław"
"Komuny Paryskiej","Wrocław"
"Komuny Paryskiej (szkoła)","Wrocław"
"Konduktorska","Wrocław"
"Końcowa","Wrocław"
"Kopańskiego","Wrocław"
"Kopernika","Wrocław"
"Kosmonautów (Nowe Żerniki)","Wrocław"
"Kosmonautów (Szpital)","Wrocław"
"Kossak-Szczuckiej","Wrocław"
"Koszarowa","Wrocław"
"KOSZAROWA (Szpital)","Wrocław"
"KOSZAROWA (Uniwersytet)","Wrocław"
"Kościelna","Wrocław"
"Kościuszki","Wrocław"
"Kośnego","Wrocław"
"Kośnego1","Wrocław"
"Kotowice II-Spacerowa/Leśna","Wrocław"
"Kotowice - Cmentarna","Wrocław"
"Kotowice - Główna","Wrocław"
"Kotowice - Ogrodowa","Wrocław"
"KOWALE","Wrocław"
"Kowale (Stacja kolejowa)","Wrocław"
"Kowalska","Wrocław"
"Kowalska 56","Wrocław"
"Kowalska I","Wrocław"
"KOWALSKA (Urząd Pocztowy)","Wrocław"
"Kowieńska","Wrocław"
"Kozanowska","Wrocław"
"KOZANÓW","Wrocław"
"KOZANÓW (Dokerska)","Wrocław"
"Kozia","Wrocław"
"Krajobrazowa","Wrocław"
"Krakowiany","Wrocław"
"Krakowiany - skrzy.","Wrocław"
"Krakowska","Wrocław"
